url,status_code,location,source_count,sample_source,error
https://senseisandy.com/bjj-glossary/scissor-sweep,0,,1,bjj-glossary/index.html,fetch failed
https://senseisandy.com/bjj-glossary/scramble,0,,9,bjj-glossary/go-behind/index.html,fetch failed
https://senseisandy.com/bjj-glossary/seatbelt,0,,7,bjj-glossary/back-defense/index.html,fetch failed
https://senseisandy.com/bjj-glossary/seatbelt-escape,0,,2,bjj-glossary/back-defense/index.html,fetch failed
https://senseisandy.com/bjj-glossary/seated-guard,0,,7,bjj-glossary/butterfly-hook/index.html,fetch failed
https://senseisandy.com/bjj-glossary/shot-entry,0,,5,bjj-glossary/double-leg-defense/index.html,fetch failed
https://senseisandy.com/bjj-glossary/shoulder-pressure,0,,3,bjj-glossary/crossface-pressure/index.html,fetch failed
https://senseisandy.com/bjj-glossary/shrimp,0,,10,bjj-glossary/bridge/index.html,fetch failed
https://senseisandy.com/bjj-glossary/sickle-sweep,0,,1,bjj-glossary/index.html,fetch failed
https://senseisandy.com/bjj-glossary/side-control,0,,34,bjj-glossary/back-control/index.html,fetch failed
https://senseisandy.com/bjj-glossary/single-leg,0,,11,bjj-glossary/double-leg/index.html,fetch failed
https://senseisandy.com/bjj-glossary/single-leg-defense,0,,2,bjj-glossary/index.html,fetch failed
https://senseisandy.com/bjj-glossary/sleeve-grip,0,,4,bjj-glossary/collar-grip/index.html,fetch failed
https://senseisandy.com/bjj-glossary/snap-down,0,,4,bjj-glossary/ankle-pick/index.html,fetch failed
https://senseisandy.com/bjj-glossary/spin-behind,0,,1,bjj-glossary/index.html,fetch failed
https://senseisandy.com/bjj-glossary/sprawl,0,,9,bjj-glossary/double-leg/index.html,fetch failed
https://senseisandy.com/bjj-glossary/sprawl-defense,0,,6,bjj-glossary/double-leg-defense/index.html,fetch failed
https://senseisandy.com/bjj-glossary/submission,0,,4,bjj-glossary/index.html,fetch failed
https://senseisandy.com/bjj-glossary/sweep,0,,23,bjj-glossary/base/index.html,fetch failed
https://senseisandy.com/bjj-glossary/takedown,0,,21,bjj-glossary/ankle-pick/index.html,fetch failed
https://senseisandy.com/bjj-glossary/takedown-defense,0,,3,bjj-glossary/index.html,fetch failed
https://senseisandy.com/bjj-glossary/tap,0,,18,bjj-glossary/armbar/index.html,fetch failed
https://senseisandy.com/bjj-glossary/technical-stand-up,0,,7,bjj-glossary/hip-heist/index.html,fetch failed
https://senseisandy.com/bjj-glossary/top-position,0,,15,bjj-glossary/backstep-pass/index.html,fetch failed
https://senseisandy.com/bjj-glossary/top-ride,0,,1,bjj-glossary/index.html,fetch failed
https://senseisandy.com/bjj-glossary/torreando,0,,6,bjj-glossary/guard-pass/index.html,fetch failed
https://senseisandy.com/bjj-glossary/torreando-defense,0,,2,bjj-glossary/guard-retention/index.html,fetch failed
https://senseisandy.com/bjj-glossary/transition,0,,13,bjj-glossary/arm-drag/index.html,fetch failed
https://senseisandy.com/bjj-glossary/triangle,0,,7,bjj-glossary/armbar/index.html,fetch failed
https://senseisandy.com/bjj-glossary/tripod-sweep,0,,2,bjj-glossary/index.html,fetch failed
https://senseisandy.com/bjj-glossary/turtle,0,,8,bjj-glossary/go-behind/index.html,fetch failed
https://senseisandy.com/bjj-glossary/underhook,0,,9,bjj-glossary/butterfly-guard/index.html,fetch failed
https://senseisandy.com/bjj-glossary/upa-escape,0,,2,bjj-glossary/escape/index.html,fetch failed
https://senseisandy.com/bjj-glossary/updates,0,,4,footer-include.html,fetch failed
https://senseisandy.com/bjj-glossary/waiter-sweep,0,,2,bjj-glossary/de-la-riva/index.html,fetch failed
https://senseisandy.com/bjj-glossary/whizzer,0,,7,bjj-glossary/index.html,fetch failed
